transaction_id,customer_id,product_name,category,amount,quantity,transaction_date,status,region,amount_had_negative
275,CUST8424,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,255.08,2,2024-05-19,COMPLETED,North,0
276,CUST1002,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1112.14,10,2024-11-22,COMPLETED,South,0
277,CUST3742,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,357.1,3,2024-02-18,COMPLETED,South,0
278,CUST8045,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,1590.71,4,2024-12-23,COMPLETED,West,0
279,CUST1980,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,26.28,4,2024-01-13,COMPLETED,South,0
280,CUST2747,f816a74c2310179d8785838dfadd3f6fdaf7e857cce144acd6433199c8fa53d3,Furniture,366.47,7,2024-09-15,COMPLETED,Central,0
281,CUST6818,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,110.73,10,2024-03-04,COMPLETED,East,0
282,CUST3803,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,1422.23,10,2024-12-19,COMPLETED,South,0
283,CUST2789,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,1353.22,2,2024-09-14,COMPLETED,South,0
284,CUST5004,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,14.95,10,2024-09-21,COMPLETED,Central,0
285,CUST9654,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,389.26,8,2024-11-08,COMPLETED,East,0
286,CUST9203,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,1721.14,3,2024-03-02,COMPLETED,East,0
287,CUST6807,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,1776.93,5,2024-02-22,COMPLETED,Central,0
288,CUST4937,15af50a07d8a67856f62249fbb016130df248453189ff665c863634ef7a76bfd,Electronics,1899.01,7,2024-06-28,COMPLETED,West,0
289,CUST7145,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,695.22,2,2024-03-28,COMPLETED,West,0
290,CUST6017,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,1011.22,9,2024-02-21,COMPLETED,East,0
291,CUST4433,b5efa9ec3f5f8d45fc05aa5c0a835177e24211b8fda91dd28f258f765f3edb27,Clothing,905.94,3,2024-03-22,COMPLETED,East,0
292,CUST5605,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,826.19,9,2024-04-16,COMPLETED,Central,0
293,CUST5122,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,1408.32,10,2024-03-20,COMPLETED,South,0
294,CUST2376,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,978.28,4,2024-04-29,COMPLETED,East,0
295,CUST5123,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1555.8,8,2024-12-10,COMPLETED,West,0
296,CUST3770,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,263.26,1,2024-12-25,COMPLETED,East,0
297,CUST8764,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,1194.68,10,2024-12-23,COMPLETED,South,0
298,CUST3145,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,1978.97,9,2024-09-20,COMPLETED,North,0
299,CUST2681,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,1874.04,2,2024-04-10,COMPLETED,East,0
300,CUST3771,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,739.59,8,2024-12-07,COMPLETED,West,0
301,CUST4257,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,1433.71,1,2024-11-02,COMPLETED,East,0
302,CUST7795,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,1418.54,6,2024-11-27,COMPLETED,East,0
303,CUST4189,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,100.3,1,2024-04-27,COMPLETED,Central,0
304,CUST2862,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1876.58,2,2024-02-29,COMPLETED,East,0
305,CUST7887,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,455.27,4,2024-10-17,COMPLETED,North,0
306,CUST1763,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1918.56,7,2024-06-27,COMPLETED,East,0
307,CUST5182,f816a74c2310179d8785838dfadd3f6fdaf7e857cce144acd6433199c8fa53d3,Furniture,1439.64,6,2024-09-21,COMPLETED,West,0
308,CUST8731,b5efa9ec3f5f8d45fc05aa5c0a835177e24211b8fda91dd28f258f765f3edb27,Clothing,838.98,1,2024-06-11,COMPLETED,West,0
309,CUST3045,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,199.59,5,2024-10-12,COMPLETED,Central,0
310,CUST8975,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,97.75,7,2024-09-11,COMPLETED,North,0
311,CUST9600,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,272.64,4,2024-07-18,COMPLETED,Central,0
312,CUST3505,f56648cd7573460b58fb9642f7e660b6d095ef1e7235f65464f6a3df763728de,Furniture,369.16,4,2024-05-09,COMPLETED,North,0
313,CUST5763,16d1c9050a0b32e83764a81d801a880773abedfd7f8b0b08a1cd87ca0e404f12,Furniture,584.74,7,2024-04-26,COMPLETED,East,0
314,CUST5007,16d1c9050a0b32e83764a81d801a880773abedfd7f8b0b08a1cd87ca0e404f12,Furniture,1759.51,9,2024-01-08,COMPLETED,West,0
315,CUST9252,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,1624.73,4,2024-05-15,COMPLETED,West,0
316,CUST2811,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,259.2,2,2024-04-01,COMPLETED,Central,0
317,CUST6430,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,1233.87,4,2024-08-21,COMPLETED,North,0
318,CUST4824,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,1033.41,10,2024-09-02,COMPLETED,North,0
319,CUST5185,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,1505.44,1,2024-10-03,COMPLETED,Central,0
320,CUST6285,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,851.37,4,2024-10-10,COMPLETED,East,0
321,CUST1168,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,1847.52,2,2024-01-31,COMPLETED,West,0
322,CUST4510,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,738.8,8,2024-10-01,COMPLETED,North,0
323,CUST1012,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,566.59,7,2024-01-04,COMPLETED,Central,0
324,CUST6171,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,730.95,6,2024-08-25,COMPLETED,West,0
325,CUST2299,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,136.35,8,2024-07-23,COMPLETED,West,0
326,CUST1750,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,183.98,3,2024-02-23,COMPLETED,North,0
327,CUST7348,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,1589.67,1,2024-11-05,COMPLETED,North,0
328,CUST8966,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,1204.74,1,2024-03-11,COMPLETED,South,0
329,CUST9728,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1048.49,7,2024-01-29,COMPLETED,Central,0
330,CUST5642,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,771.07,5,2024-01-28,COMPLETED,West,0
331,CUST7391,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,574.85,1,2024-05-09,COMPLETED,East,0
332,CUST3544,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,1468.77,3,2024-10-28,COMPLETED,West,0
333,CUST9603,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,372.52,10,2024-04-25,COMPLETED,Central,0
334,CUST7115,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,1571.4,7,2024-03-08,COMPLETED,North,0
335,CUST1481,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,188.45,9,2024-10-14,COMPLETED,North,0
336,CUST6415,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,373.28,2,2024-09-09,COMPLETED,South,0
337,CUST1449,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,887.97,6,2024-02-02,COMPLETED,North,0
338,CUST8724,f56648cd7573460b58fb9642f7e660b6d095ef1e7235f65464f6a3df763728de,Furniture,1025.2,1,2024-11-10,COMPLETED,North,0
339,CUST2512,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1737.6,9,2024-07-22,COMPLETED,North,0
340,CUST7945,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,1502.18,8,2024-09-16,COMPLETED,South,0
341,CUST5286,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,1675.09,2,2024-06-21,COMPLETED,North,0
342,CUST7290,b5efa9ec3f5f8d45fc05aa5c0a835177e24211b8fda91dd28f258f765f3edb27,Clothing,763.19,8,2024-12-04,COMPLETED,Central,0
343,CUST7287,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,1908.01,3,2024-10-26,COMPLETED,West,0
344,CUST4042,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,471.48,1,2024-01-01,COMPLETED,Central,0
345,CUST4826,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,386.41,2,2024-04-08,COMPLETED,Central,0
346,CUST8138,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,587.02,9,2024-10-28,COMPLETED,North,0
347,CUST2541,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,195.73,1,2024-07-09,COMPLETED,Central,0
348,CUST4441,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,888.03,8,2024-05-24,COMPLETED,North,0
349,CUST3917,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,394.25,10,2024-08-04,COMPLETED,East,0
350,CUST3040,f56648cd7573460b58fb9642f7e660b6d095ef1e7235f65464f6a3df763728de,Furniture,108.55,10,2024-04-01,COMPLETED,East,0
351,CUST9430,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,93.67,4,2024-02-04,COMPLETED,Central,0
352,CUST9593,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,1342.34,7,2024-05-15,COMPLETED,South,0
353,CUST9014,f56648cd7573460b58fb9642f7e660b6d095ef1e7235f65464f6a3df763728de,Furniture,1813.19,10,2024-06-23,COMPLETED,Central,0
354,CUST2757,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,1055.21,7,2024-06-11,COMPLETED,West,0
355,CUST2364,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1125.42,8,2024-02-20,COMPLETED,North,0
356,CUST7734,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,1818.4,9,2024-03-26,COMPLETED,East,0
357,CUST4742,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,410.88,10,2024-07-06,COMPLETED,West,0
358,CUST5925,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1098.97,2,2024-07-22,COMPLETED,West,0
359,CUST5517,b5efa9ec3f5f8d45fc05aa5c0a835177e24211b8fda91dd28f258f765f3edb27,Clothing,388.66,3,2024-09-30,COMPLETED,West,0
360,CUST4701,f816a74c2310179d8785838dfadd3f6fdaf7e857cce144acd6433199c8fa53d3,Furniture,1721.85,7,2024-02-04,COMPLETED,Central,0
361,CUST3303,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,1107.79,8,2024-09-28,COMPLETED,East,0
362,CUST6894,16d1c9050a0b32e83764a81d801a880773abedfd7f8b0b08a1cd87ca0e404f12,Furniture,527.66,8,2024-05-12,COMPLETED,Central,0
363,CUST1274,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,1374.59,8,2024-09-20,COMPLETED,Central,0
364,CUST4113,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,886.89,1,2024-01-09,COMPLETED,East,0
365,CUST4362,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,901.27,9,2024-03-23,COMPLETED,South,0
366,CUST3081,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,778.89,4,2024-01-03,COMPLETED,North,0
367,CUST7145,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,348.66,5,2024-03-11,COMPLETED,South,0
368,CUST8182,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,1293.78,4,2024-07-01,COMPLETED,West,0
369,CUST7525,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,1711.98,3,2024-07-22,COMPLETED,South,0
370,CUST1343,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,295.0,6,2024-12-28,COMPLETED,Central,0
371,CUST5367,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1515.82,9,2024-10-18,COMPLETED,East,0
372,CUST4159,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,654.44,8,2024-10-18,COMPLETED,South,0
373,CUST6814,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,1181.06,8,2024-09-14,COMPLETED,South,0
374,CUST6908,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,1774.21,5,2024-12-08,COMPLETED,East,0
375,CUST5889,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,381.93,8,2024-05-22,COMPLETED,Central,0
376,CUST4844,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,401.18,6,2024-05-26,COMPLETED,Central,0
377,CUST6409,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,1916.97,6,2024-10-18,COMPLETED,Central,0
378,CUST7246,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,499.26,5,2024-12-09,COMPLETED,South,0
379,CUST3325,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,348.57,2,2024-11-23,COMPLETED,West,0
380,CUST3456,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,714.57,2,2024-07-16,COMPLETED,Central,0
381,CUST7907,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,97.12,5,2024-12-19,COMPLETED,West,0
382,CUST9735,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,462.6,10,2024-10-14,COMPLETED,Central,0
383,CUST7649,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1638.16,5,2024-01-30,COMPLETED,Central,0
384,CUST8697,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,1341.98,9,2024-04-19,COMPLETED,Central,0
385,CUST2818,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,1328.18,5,2024-08-16,COMPLETED,East,0
386,CUST5915,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,1362.53,7,2024-07-21,COMPLETED,East,0
387,CUST7195,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,923.29,9,2024-09-23,COMPLETED,South,0
388,CUST7779,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,1960.58,3,2024-08-31,COMPLETED,Central,0
389,CUST2551,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,787.86,1,2024-08-25,COMPLETED,South,0
390,CUST8856,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1311.08,2,2024-02-12,COMPLETED,Central,0
391,CUST1158,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,536.24,8,2024-11-06,COMPLETED,North,0
392,CUST6100,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,1092.2,5,2024-09-03,COMPLETED,Central,0
393,CUST8322,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,1109.99,5,2024-06-19,COMPLETED,North,0
394,CUST5222,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,1132.57,1,2024-05-03,COMPLETED,West,0
395,CUST6041,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,1783.07,1,2024-07-19,COMPLETED,East,0
396,CUST1685,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,1918.63,8,2024-11-11,COMPLETED,East,0
397,CUST9466,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1263.55,7,2024-06-07,COMPLETED,Central,0
398,CUST9359,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,1083.98,9,2024-08-01,COMPLETED,Central,0
399,CUST8616,2e5a38b444f293beaebfa8dc591eae9ffb528ecbffe1b876aeae34e6a12e10e8,Electronics,856.3,7,2024-02-06,COMPLETED,North,0
400,CUST7499,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,438.02,9,2024-11-23,COMPLETED,West,0
401,CUST6306,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,1329.05,8,2024-11-13,COMPLETED,Central,0
402,CUST5889,16d1c9050a0b32e83764a81d801a880773abedfd7f8b0b08a1cd87ca0e404f12,Furniture,410.67,7,2024-09-19,COMPLETED,South,0
403,CUST1760,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,1530.9,8,2024-12-11,COMPLETED,North,0
404,CUST2883,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1570.59,7,2024-07-29,COMPLETED,Central,0
405,CUST5745,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1640.57,5,2024-10-19,COMPLETED,South,0
406,CUST8700,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,687.36,9,2024-10-07,COMPLETED,South,0
407,CUST6991,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,1677.19,3,2024-06-17,COMPLETED,East,0
408,CUST7889,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,492.26,9,2024-04-12,COMPLETED,South,0
409,CUST7140,f56648cd7573460b58fb9642f7e660b6d095ef1e7235f65464f6a3df763728de,Furniture,1947.26,7,2024-11-21,COMPLETED,West,0
410,CUST3863,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,1674.34,8,2024-12-22,COMPLETED,North,0
411,CUST2518,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1740.35,10,2024-02-29,COMPLETED,North,0
412,CUST6645,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,413.78,7,2024-06-27,COMPLETED,Central,0
413,CUST8619,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,601.74,8,2024-03-14,COMPLETED,East,0
414,CUST8943,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,629.62,6,2024-02-28,COMPLETED,West,0
415,CUST1939,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,519.49,8,2024-11-04,COMPLETED,West,0
416,CUST2281,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,1913.75,4,2024-10-31,COMPLETED,West,0
417,CUST1008,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1960.77,5,2024-04-27,COMPLETED,West,0
418,CUST7920,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,100.65,2,2024-05-09,COMPLETED,Central,0
419,CUST8475,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,1589.4,10,2024-08-16,COMPLETED,South,0
420,CUST8270,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,1596.21,4,2024-09-30,COMPLETED,Central,0
421,CUST2261,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,147.8,7,2024-10-11,COMPLETED,East,0
422,CUST5363,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,1235.21,8,2024-08-15,COMPLETED,Central,0
423,CUST5765,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,1060.68,1,2024-04-27,COMPLETED,East,0
424,CUST2132,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1911.42,2,2024-04-20,COMPLETED,West,0
425,CUST8439,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,146.16,2,2024-01-12,COMPLETED,Central,0
426,CUST2995,b5efa9ec3f5f8d45fc05aa5c0a835177e24211b8fda91dd28f258f765f3edb27,Clothing,587.39,7,2024-05-25,COMPLETED,South,0
427,CUST8942,63dceb8800b2dd4af9567a1f54f03b7c3dbdc27fac4799091ebfcc4928899ee5,Electronics,884.78,9,2024-11-17,COMPLETED,South,0
428,CUST9251,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,460.54,2,2024-02-28,COMPLETED,East,0
429,CUST7992,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,37.64,4,2024-09-10,COMPLETED,South,0
430,CUST9088,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,98.17,9,2024-12-01,COMPLETED,East,0
431,CUST7854,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1637.81,7,2024-03-30,COMPLETED,Central,0
432,CUST3959,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,354.77,6,2024-10-22,COMPLETED,East,0
433,CUST5860,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,564.68,6,2024-07-11,COMPLETED,East,0
434,CUST2651,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,414.44,4,2024-10-30,COMPLETED,Central,0
435,CUST1171,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1807.5,8,2024-07-11,COMPLETED,South,0
436,CUST4470,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,971.27,9,2024-12-13,COMPLETED,West,0
437,CUST2334,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,978.43,4,2024-07-27,COMPLETED,East,0
438,CUST3510,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,290.68,10,2024-04-04,COMPLETED,East,0
439,CUST8158,f816a74c2310179d8785838dfadd3f6fdaf7e857cce144acd6433199c8fa53d3,Furniture,1524.49,3,2024-04-30,COMPLETED,North,0
440,CUST1711,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,795.76,5,2024-11-16,COMPLETED,East,0
441,CUST3657,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,1518.97,6,2024-10-11,COMPLETED,South,0
442,CUST2134,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1946.76,4,2024-09-21,COMPLETED,West,0
443,CUST3708,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,1842.95,4,2024-03-03,COMPLETED,East,0
444,CUST5333,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,1000.34,8,2024-04-28,COMPLETED,North,0
445,CUST3514,f56648cd7573460b58fb9642f7e660b6d095ef1e7235f65464f6a3df763728de,Furniture,745.87,10,2024-05-11,COMPLETED,West,0
446,CUST8324,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,1587.93,1,2024-02-20,COMPLETED,North,0
447,CUST7779,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1050.35,7,2024-12-30,COMPLETED,East,0
